Day,Match_Day,Date,Referee,Team,Opponent,Formation,Possession,Open_Play_Pass,Passes_Completed,Passes_Under_Pressure,Ground_Passes,High_Passes,SoT%,G/SoT,Avg_Shots_Distance,FK_Shots,PK,Shot_Creating_Actions,Successful_Dribbles,Final_Third_Entries,Final_Third_Entries_Allowed,Save%,Clean_Sheet,PK_Allowed,Defensive_Actions,Aerial_Battles_Won%,OG,xG,xGA,npxG,npxGA,Scored,Conceded,xpts,Net_npxG,PPDA,Allowed_PPDA,Total_Points,Pts,Total_Goals,Total_Conceded,Result,Home_Shots,Home_SoT,Home_Fouls,Home_Corners,Home_Yellow,Home_Red,Away_Shots,Away_SoT,Away_Fouls,Away_Corners,Away_Yellow,Away_Red
Thu,18.0,11/07/2019 20:00,P Bankes,Everton,Newcastle,3-4-3,60.29636679539114,391.86891437499304,332.5868845971041,132.50281467331433,369.1170282008663,88.71772659758345,62.16741445059186,0.06764238777147674,18,0,0.60981846953918,12.68128306596521,48.95743818061287,3.5774587514926517,6.356038649857074,26.539945631709827,-0.03419343425605187,0.3265818980426911,0.3236134175538192,67.69190051399417,0.42391937349739406,1.2440494157796687,0.7019828016652437,1.9185627503445852,0.6246410060116201,1.9512065244490766,0,2.143523564477314,0.2942059642628535,23.513574946392723,-2.3556842209105078,6,3,50,16,d,14,11,11,5,1,0,5,6,10,1,0,0
Tue,26.0,01/29/2020 20:00,P Bankes,Leicester,Watford,4-2-2-2,32.57273567289303,261.1009144627062,421.7505439979657,96.98364687839353,20.823854619040105,104.84626853900102,14.028803687877339,0.18672079794868995,19,0,0.18995106986890864,18.723866885458378,67.16000088071979,-0.8739945094749499,15.388777946225398,57.03287266914632,0.43560765785110334,0.023758577634718753,0.8040594214277964,49.47855461883764,0.030842426354396248,1.8639251309345357,0.9220954452390787,0.6374875112005032,2.221825498554197,3.075386864037978,1,2.2032282608796065,1.3690502499357224,-3.1808738480219567,12.506379930472614,14,2,43,21,l,22,1,17,10,0,0,9,6,8,7,1,0
Fri,18.0,02/26/2020 20:00,M Dean,Wolves,Sheffield United,4-1-4-1,35.792867242560405,539.7686926789651,154.2356590152799,90.83898270411495,152.79081972637272,105.20194547486975,45.48256041813633,0.03641300125196012,20,0,-0.13132889308462944,29.70688186596749,75.07212253727016,0.1951039669456005,10.683228808181418,77.80861251659476,-0.23598827822505286,-0.28581913114924984,0.15103850589560203,40.322122212817305,-0.010699666856207463,1.1997305183035643,-0.4952166150907338,0.5833260692079947,2.778144717263319,-0.21011992681476088,2,1.2964661670922688,0.5857333256520713,8.777632348350696,9.26631266708079,31,2,20,33,w,6,3,13,5,1,0,9,2,14,4,2,0
Thu,11.0,01/07/2020 20:00,A Marriner,Liverpool,Wolves,4-2-3-1,41.06127348259098,672.6738557321189,327.2887582298055,132.30747747127776,259.33278743306863,153.0135257596151,17.015050939783507,0.0866756216026478,18,0,-0.15715902458723258,31.518149939786618,66.22459825526383,4.367806317326514,14.544518913819271,84.04789774315825,-0.35927396658723915,0.14657513356672033,0.6900658507996125,66.48363418991806,0.03373796381200592,0.46866779665683433,0.3138825323895056,0.01804663372602433,0.10125153921037566,0.5205705099963581,3,1.7810923314462348,0.7369872708714882,6.0871563042147665,19.70287735314089,31,3,23,6,l,9,7,5,8,3,0,13,0,11,6,1,0
Sun,22.0,11/26/2019 20:00,O Langford,Newcastle,Liverpool,4-2-2-2,60.09282308022343,306.58940842125867,365.95909786167306,129.7099034136398,197.73935099603534,101.84131712395806,47.90774320434448,0.09811734013614895,16,0,0.13087425302188996,27.685327550053856,82.12989166998064,5.469839239243991,11.788480795323796,36.233220366856344,0.2109894886330592,0.8791520590195,0.3820970049029816,55.131183313115116,-0.3173808724982303,1.4300058706564105,2.436624121974884,2.8196833770826797,0.9638864020526033,1.6183746418619362,0,1.8073037374315737,1.4202528944550803,14.228428043799283,5.641024955825865,26,2,16,20,l,11,0,13,7,1,0,6,5,12,5,1,0
Wed,2.0,01/04/2020 20:00,P Tierney,West Ham,Sheffield United,4-4-2,59.72956603451404,503.4049619242403,303.3649241766469,89.3212969227083,244.2344347923775,69.75908567050669,54.324072323143525,0.4443486835089986,16,1,-0.1350844524742157,13.769598943128011,76.90212499302349,7.249202545823467,3.924167010185615,77.97002648638139,0.9572168319966763,-0.36112477012395516,-0.7252016981737607,49.047273174764854,0.34673616896854753,1.4185974867044682,1.7480319218825056,0.5662380780740341,1.0192260916727762,0.13775897840103402,1,1.9002790167097343,1.092311657140699,1.5185321989785638,24.68060473713196,25,1,37,0,w,9,4,9,5,3,0,13,1,17,4,0,0
Sat,11.0,10/11/2019 20:00,P Bankes,Arsenal,Brighton,4-2-3-1,36.70638568296253,229.50720659451454,419.0745623711688,60.79036690525372,242.52132607395143,115.50609082966838,27.697011077128117,0.02229089208019913,9,0,0.03680788103665986,30.833398931490912,58.11790221508378,10.712462663286328,6.229539957949305,55.932151510707484,0.14451375284029416,-0.1563077256161074,0.4261680214953122,45.161608355671625,0.44954259863322077,2.1809014897958496,0.7588901862009253,2.104699655997143,0.893218723527334,1.5193797852545594,1,0.3819158695555682,1.460175122648587,14.993483028905572,16.3882030024702,8,2,0,18,l,13,6,6,7,0,0,10,0,14,5,0,0
Wed,17.0,12/18/2019 20:00,M Atkinson,Crystal Palace,Burnley,3-5-2,70.0,507.5167249188038,105.77584801831841,45.338562682508716,303.63356979885975,117.81515085731635,45.21504286217194,0.11072284208494834,8,0,-0.1865850339961919,14.528193219780468,50.647238221238204,9.087670326809816,6.860342328587674,61.466314442489875,0.5053054122381881,0.4111307165059752,0.4418002551687048,42.9836989148968,-0.14003295359976142,0.7699116221544301,1.7074617443298397,0.8923907165875594,1.5856982919724418,1.4893717014816112,2,1.5296131300080194,0.7520648582164876,3.7426434289787025,16.803568464102977,20,0,36,16,w,12,7,13,4,3,0,13,2,6,7,1,0
Fri,9.0,09/07/2019 20:00,P Bankes,Aston Villa,Newcastle,3-4-3,33.615145788782,507.9167208618451,419.6674181924771,31.556917293089732,268.12682869666713,77.54375513915659,52.55675796424838,0.16898995335531547,16,1,-0.03932758035380682,41.86534101702497,57.733310850367786,6.863182227017058,8.64339074308856,42.16087669758817,0.6863806997403616,0.10332824562633904,1.2980969669895845,66.62175192759096,0.05846623910092983,2.6472346777095557,2.4005136870388553,0.5049516571726975,1.818855319144169,3.059898894689109,0,2.532538044642908,-1.118928440115627,6.578295833531812,11.249399650128497,18,1,14,9,w,14,2,7,4,0,0,15,3,4,5,2,0
Thu,7.0,10/26/2019 20:00,O Langford,Newcastle,Burnley,3-5-2,42.00135636479938,531.8165222945433,712.3427979064022,109.66275407683031,222.95656334072777,142.11917836114358,31.031573303239437,0.04029499418126481,16,0,-0.2945320952242021,27.82829582037111,57.680759849867584,18.343439841228292,10.637957106411838,100.0,0.6380135269008986,0.021509815479584,2.1994888832796198,60.67847414865926,-0.11517667861385367,1.0424730091855257,1.7421947188504385,1.9479635786880025,1.7532256722167752,3.228937633425927,3,0.2682118980041719,-1.2469405476568989,15.031571574190806,27.461607788226118,16,0,50,34,d,10,3,6,1,1,0,12,2,9,4,2,0
Fri,23.0,03/07/2020 20:00,T Robinson,Liverpool,Arsenal,4-2-3-1,47.37976065448521,567.1729976104117,380.45682716816174,88.12715802352818,433.186734927398,111.50787792646058,43.827274934174916,-0.0908190802328277,13,0,0.15303066249012343,20.366587129722582,58.180031165091684,5.9268328535363,14.46771915645714,39.51292210591393,0.04929142306975659,0.07657348078600547,0.22602659124820373,67.22763373866515,0.055502397504987325,2.22150473672261,2.866024261137614,1.8735951532204174,0.3156715973703461,-0.9590290349955972,0,2.8725717739245464,0.5061213915609067,19.34372754427466,-2.7484612189598714,27,1,19,46,w,22,3,6,9,2,0,12,3,14,4,3,0
Sat,22.0,02/02/2020 20:00,M Atkinson,Manchester City,Bournemouth,4-4-2,60.55227280207083,242.5436710582509,390.3608329952494,96.08333867678884,270.3766336115312,114.17995190742921,64.2743913233798,0.21270167546871338,17,0,0.26793070678637154,23.595868351327617,65.50958740897005,7.350498776132579,2.9421557409970482,39.443677537613304,-0.0037253413705956584,0.18163344950425747,-1.1156725383233974,34.528482006779704,0.04618531496790221,-1.06557625704465,1.8571074163424972,2.176509212146229,1.4110350117057207,0.9414932517888359,2,0.8829427216171857,-1.095895889278061,1.200935160671472,13.813739212395976,12,0,10,33,w,13,4,1,12,2,0,10,4,13,8,1,0
Tue,8.0,01/20/2020 20:00,S Attwell,Manchester City,Chelsea,4-4-1-1,68.82982817138155,383.42786282354825,220.41563797147376,40.52068646119388,422.25957095965225,142.0968472557138,46.005125645120216,0.5620703368499713,23,0,0.32314468565995036,36.43858090771552,49.356598732986164,-3.866991005805785,4.082456842041227,61.58283034790444,0.02449107575009038,-0.2741119670204303,0.7553169224323038,51.66199106191748,-0.06591245234591103,1.3972365219578606,1.2580034098325308,0.5416251099284008,1.3403154315361785,0.6458587070752542,2,1.4456734346455726,-0.1291944188247723,15.983132224846228,5.4904393589042035,2,0,40,23,w,16,4,8,8,0,0,9,5,14,3,1,0
Sun,20.0,02/14/2020 20:00,C Pawson,Everton,Aston Villa,4-4-1-1,70.0,249.52541962197552,379.82547535328547,53.37352969909784,278.35207429007613,115.25713573231819,38.48020519596517,0.19174337264713476,18,0,-0.2565195612859543,17.041495282142378,57.75996220512934,10.48656760488945,4.74565547885985,57.41355473477517,0.44197885639049206,0.16047379475422135,-1.1423106390072735,44.30766397594764,0.16986662885205325,2.1021101769863946,0.9306813230459235,1.7018711921476934,0.021069231134762445,2.0582404817311617,3,1.6951408742507477,-1.3904864042302634,6.172155030222624,11.382384107195314,15,1,13,15,l,9,7,6,15,0,0,5,8,13,1,0,0
Fri,18.0,01/04/2020 20:00,C Kavanagh,Crystal Palace,Liverpool,4-4-2,48.5916247562545,444.51142817083195,415.28380353052603,72.51944326657473,111.62773639001847,115.96252043170011,51.90772421325514,0.6418317906322395,15,0,-0.035216023839214905,14.657839168583973,77.00360865414575,10.504994059105789,-0.8919201029212243,100.0,-0.1369167127456063,-0.012542175485812379,0.9157883023976805,50.28556465395712,0.5337411165946097,1.1642046140189097,1.389590980156169,1.5574143971391572,2.8777553943343896,0.11737271439816532,2,1.4551706150395611,-0.11458111418775502,0.7036595290005572,4.294335361563709,60,2,0,15,l,19,4,14,5,2,0,7,1,6,8,0,0
Sun,19.0,11/21/2019 20:00,M Atkinson,Everton,Southampton,4-3-2-1,30.936355679807395,409.3892654303793,494.56915532835814,83.23654547197658,122.81081242736585,78.2632902572992,57.79399337069637,0.4254274653595717,21,0,-0.031999773395079714,30.063770757270277,70.90873139787698,2.2964026083603413,6.576717990435877,100.0,0.13933297532125172,-0.3845402163119901,0.07396261465190945,52.68592914542372,0.1116276240087026,0.3231606741063182,2.2084015305905518,1.1418042071001522,2.587959190287606,1.8052918651118002,1,2.5332117196801187,1.724031934681975,10.123231013630143,16.077832574622054,16,0,0,30,l,22,6,8,4,4,0,13,5,11,10,1,0
Wed,12.0,09/15/2019 20:00,D Coote,Manchester United,Sheffield United,4-2-2-2,65.53042713476049,493.5871534337469,600.5486524211018,79.10562013467015,300.7554584391497,123.67255964228347,5.946927615639911,0.07948124642795604,10,0,-0.11595863529636907,18.72804056916382,92.29670001008134,6.805888752891633,6.562697136215971,72.4207084458366,0.8763689760090683,0.06335309546865567,0.29718957394089934,45.98440211185095,0.09217832866680081,2.1278636483643223,1.7106708507423984,1.7394583288258323,0.5269372308341587,1.1488502285350548,1,1.5017574671129479,1.3523588318513284,23.25700176888586,8.272458490099922,14,3,43,26,l,13,3,13,8,0,0,11,6,5,5,1,0
Tue,23.0,09/04/2019 20:00,A Taylor,Manchester United,Southampton,4-1-4-1,57.38752455592234,726.6424774465697,460.1741603021874,88.78246302184884,150.29434523086294,105.22890710513053,54.13244935552501,0.1628402985482986,13,0,0.3455641921165703,19.91102632256764,77.59195101660718,1.3477757205372995,12.66530053976471,49.631635820389675,0.28944864083197247,-0.21371009341871414,1.9502540533685222,38.847433130664776,-0.19558759651719976,3.184168746684628,2.395645046036037,2.341373648189369,0.9376557400508265,3.0609139024064813,1,2.1385306623156866,-0.18505368136508765,19.82792019804992,14.919911429586255,26,0,26,24,d,13,7,12,7,3,0,1,1,10,0,0,0
Wed,5.0,08/18/2019 20:00,A Madley,West Ham,Burnley,4-4-1-1,38.68653854465437,640.6454221351137,543.6932965210337,116.80489114706636,152.74177889283365,91.00016566174621,22.09984862732249,0.41121879864122046,14,0,0.336434663507871,30.08826679841545,66.26472725780218,1.7418285439409162,3.7381045067724616,59.59283517737785,-0.46599978726313546,0.6109971610514934,0.7602878760921619,43.42230564468044,0.08937422728110805,0.03961449577944509,2.7724943538866555,0.611081250918006,1.7611986038108232,2.667404487386155,0,1.777110767394922,-1.2742849724388314,6.161237869564255,18.442767150987926,15,0,21,22,l,15,7,9,0,4,0,17,4,5,7,0,0
Sat,19.0,03/04/2020 20:00,M Atkinson,West Ham,Tottenham,3-5-2,42.66813039323641,429.0360689451794,643.0484569160758,53.98602549813675,386.7733822323318,91.16064161563881,44.28843612452731,0.1532128222957448,17,1,0.0822369075296796,16.668455852145954,62.764604046438805,10.256289997946423,6.7220724762921975,12.815222527093603,1.0101109302899454,-0.20980745986442192,0.6928553123362733,50.44370472917692,0.24778717378021176,1.9514642307886039,0.2813527629196684,2.779589181439844,1.7012519314691321,2.3833555239209154,0,0.9903817248560479,-1.1719135544274115,6.593667898300965,9.81513875249414,38,3,13,18,l,6,2,13,4,2,0,25,5,10,5,1,0
Fri,19.0,10/20/2019 20:00,T Robinson,Arsenal,Everton,4-4-1-1,42.659600676764605,460.33352305093007,397.2594037319176,99.83941923529913,525.0444599600014,94.27878110454043,50.111446074571134,0.060292728859273864,19,0,0.3091799020563027,9.661025059587542,68.29083947028853,9.807731393763724,9.318177209421341,64.55697440621091,-0.14869583014531734,0.7460141639917012,0.7266195752903986,30.43080501874446,0.32023815567776576,0.6319159046445953,0.823323461270815,2.1495668166401902,1.9307526866884617,2.286312708735806,0,1.406111966196487,-0.2255496743428495,18.941903309924953,6.650985954127366,6,2,8,3,l,22,5,5,0,0,0,12,6,15,7,2,0
Tue,6.0,11/04/2019 20:00,G Scott,Newcastle,Everton,4-3-3,60.54707962503238,325.4289988462699,-18.03536614919227,51.25204885451279,376.64950078853303,92.43674571361001,30.16683548127,0.7199094068065741,16,1,-0.1954914158673218,6.144800564123505,67.71231083479644,5.300098164280074,5.708858195091052,8.05831153459237,0.4302259668127174,0.24618886559622957,0.07029082074387205,47.79486676354203,0.04740986014693331,2.1180966420692626,-0.0054231477838027065,1.4443844985987666,0.3591024726899059,0.28259535770727573,2,0.251014305916051,0.3205323525831939,8.447318412517433,9.192725048811852,16,1,31,33,w,8,6,11,1,0,0,13,3,8,2,2,0
Fri,26.0,10/25/2019 20:00,G Scott,Manchester City,Bournemouth,4-2-2-2,37.66015989146804,402.3056934258668,311.3107624360676,109.23554183485373,265.2303180137844,127.3727872997004,20.40214438815446,0.38991482056644444,16,0,0.35362480349277214,24.760242217813303,80.39904961407662,2.709401900874225,13.449722663385566,62.24104991009155,0.11795906990594002,-0.2554479320832672,0.5031808745179521,46.6688158369398,-0.21246901087673428,1.2759642345132496,1.2598412655952322,1.1011896204929075,1.1713381320219733,1.4987243523728309,0,0.36936860250967385,0.17184173628935742,11.96001757831565,12.775570418932794,16,3,6,25,w,8,6,8,9,2,0,11,3,11,4,1,0
Mon,20.0,03/02/2020 20:00,P Tierney,Leicester,Burnley,3-5-2,58.121233120394585,426.2107291168852,300.9812558391885,59.38738380932338,384.47438418517856,78.6778401460805,55.754790175339,0.36034091295559234,15,0,0.0634931765988854,25.388168746530976,84.41826422605922,13.732610892870227,3.4438515410070205,91.58522486986061,0.21862276996035393,0.24326427807047013,0.04028118984732598,47.523623225226316,0.06635610097268346,0.5256772103013708,2.1871853094751534,2.8530717846296434,0.7639347869387617,2.8913752215267383,3,3.4766181501475844,-0.8845816158016669,5.824259998026155,21.631506572520053,13,0,12,41,d,11,2,6,6,0,0,12,0,7,4,3,0
Thu,5.0,09/22/2019 20:00,S Scott,West Ham,Arsenal,4-1-4-1,58.91843187317687,496.36293541598906,495.58300502732095,126.46403503722502,145.9079440707798,108.54248415972934,0.0,0.5200149193452431,22,0,0.3657340172878607,-1.1314673982430214,69.94381885350577,7.743768015491913,10.684076306832385,48.676441198397995,-0.30246869092153333,0.6288587513075253,1.620551536002783,53.61074964940693,0.17996066281050524,2.1128234026526753,2.536407158133062,1.8116289615508911,3.674492720408977,1.889900018902326,1,1.0615756798746956,-0.18214639627069817,2.392974034737035,8.688742374233046,26,2,39,28,w,18,7,7,9,2,0,10,5,11,1,3,0
Thu,13.0,11/21/2019 20:00,L Mason,Crystal Palace,Everton,4-3-3,42.97549392797085,577.7950888810167,350.69078111689083,77.18174472318219,260.30528512513524,98.92918665429433,13.899414271059609,0.1468458849749691,19,0,0.5678881957460513,18.73897883218771,26.954909226009917,12.6046486029431,1.9718963096886206,87.3553729640821,0.1294192765026114,0.1913197389539544,0.6413680676082409,41.423297473520506,-0.09719104487228722,3.023028169916948,0.8019246378615991,1.847846023242765,1.1314249684495512,1.0254824217999454,1,1.5505218998026482,0.7224073274164186,1.0829307820325837,0.6511449889820451,16,1,25,10,l,18,5,9,6,1,0,5,6,9,3,0,0
Fri,24.0,10/01/2019 20:00,M Dean,Crystal Palace,Wolves,4-4-1-1,35.68590904667155,571.0302635028623,207.64821386182655,103.4054097283634,181.45793697821796,150.58916708504427,7.582801785584671,0.2243794374086604,18,0,-0.13639000927016742,14.678972188402536,58.25147540342532,8.709511057683855,-2.779976023875072,40.60645515391438,0.46698083460285256,0.17326080359011048,-0.8681077180403497,57.442930041938425,-0.016505963431931038,2.02467646709065,0.9178829210959466,0.054346892566777605,3.275498488903421,0.6658875202523824,1,1.7421797472590916,-0.3528258721160873,7.121957805408278,11.538640408679102,15,0,31,13,l,14,4,14,3,2,0,10,7,9,3,1,0
Thu,25.0,09/06/2019 20:00,R Jones,Southampton,Aston Villa,4-2-3-1,34.05505639111696,677.3250661717457,395.83301975295865,22.214307513901687,431.37689291682386,111.85398237050944,47.068156575194855,-0.09438674311738021,13,0,-0.3293160623257274,10.91064252664628,77.85354154477378,4.098331601219218,11.582745732334052,100.0,-0.6109963045349991,0.17329809881817357,-0.845740235089184,51.613033756471935,0.016556531146157624,1.497742487306914,1.2308554122923052,0.391550570394266,0.1673751705983233,2.5000498922017007,1,1.7354269866695735,0.38183749480156054,12.216676437765043,10.124473206774796,20,2,43,25,l,11,4,16,3,3,0,9,2,11,8,2,0
Thu,4.0,11/08/2019 20:00,M Atkinson,Aston Villa,Liverpool,3-4-1-2,33.13246227382019,479.7698383671354,90.6698959154142,132.08775264505465,268.385902146114,107.02605493454422,53.35082440010706,0.6106922552269696,18,0,-0.30519061498642264,9.658057144915187,47.60235257826557,10.269141617463962,6.918557495065709,41.08708591021232,0.6098995118769053,-0.12544839890575635,0.43691381074183394,41.397627509985654,0.24671189794585396,1.2750014601633328,2.005531762636542,2.234387093590252,0.6792021328723851,2.570406213712583,0,1.0152835432467258,-0.24426119408483016,11.919710885009563,-1.163745021883443,28,2,24,20,l,13,5,6,3,1,0,10,1,12,2,1,0
Thu,26.0,02/29/2020 20:00,P Tierney,Everton,Manchester United,4-1-4-1,41.680300251825955,548.1448933878698,457.0941925265615,93.53562258246004,184.0547327688086,80.76066099421976,28.85732608160405,0.09187659115347871,15,0,0.12634411512680552,27.63099774414206,59.46288164404721,-1.3710262112214568,6.748432895444009,37.72454474427521,0.7396601927340125,0.5560117027327081,0.9778687256189322,27.992274998062385,0.4889782195946024,1.1726661708432304,1.5539156511767007,1.9688013036386658,0.8507836273809608,1.7200703225821323,0,1.7473228317606884,1.111798380161083,5.786046487640127,23.36141944617451,16,3,37,0,d,13,5,7,4,3,0,9,1,13,4,1,0
Sat,22.0,02/17/2020 20:00,A Taylor,Wolves,Sheffield United,4-3-2-1,47.79852267005352,525.9884178291677,410.56814979515644,117.64175979232922,275.86140637339184,121.04849603803537,35.59398933816334,0.485553560461214,15,0,-0.009793229588559521,17.34519261478476,72.05536380897388,6.281438810553399,12.022135343987372,60.01787229460854,0.305513300737841,-0.3114766469894559,0.24837107660877533,47.78618707681959,0.17505640667894243,0.8723945401135147,0.5284958619034844,2.7460549699609613,0.6911181400876402,3.220750805071716,0,0.6865502156049025,-0.16783244993203475,11.611212648615917,16.9915857661062,17,3,0,24,l,8,3,9,8,4,0,24,7,9,7,2,0
Fri,28.0,10/28/2019 20:00,S Hooper,Manchester City,Norwich,4-3-2-1,36.19758169189606,610.645575420645,327.4323103698883,102.30633370281515,372.111127370598,104.32072643079806,45.61432096635641,0.37317862570319915,15,0,-0.22113104733334418,27.134553162298676,42.950896663361114,-2.3697047424739317,6.999118423161653,100.0,-0.28917575825474956,-0.1315508765173192,2.46498369639541,59.91081584598565,-0.10929731596495046,1.8344094710005097,1.832139665280526,2.122616246539307,-0.30995447222836603,1.5215104353311526,1,0.6951032635258622,1.062179063302168,16.070806090040413,3.63318297980058,19,2,24,9,d,13,6,8,5,2,0,10,7,10,4,0,0
Wed,27.0,10/03/2019 20:00,C Kavanagh,Burnley,Manchester City,4-4-2,62.2342491091269,350.4762916444104,297.5454626094322,119.92207073322635,231.6419487453827,99.29820412202818,38.29213143072149,-0.40231875326458144,9,0,0.0707644963370995,20.82694920981426,90.98112679806856,7.849746778177027,4.760979629828692,53.89831974526311,0.7918086233390378,0.4385663350360731,1.602206398815937,36.858525178439194,0.11779445606199992,1.4415310330529252,1.459060383290771,1.9898854372483668,1.2180115682411605,2.561129010297069,1,3.0882257937201016,-2.5034961891211105,7.227208968374662,29.47998098163954,25,1,0,22,w,0,5,8,4,0,0,10,6,17,7,2,0
Sun,9.0,11/07/2019 20:00,D England,Wolves,Watford,4-4-2,39.32209980469814,442.93527803272144,405.48546423388706,69.21693182660398,418.2960729995797,142.6362154655454,25.989596140485475,0.48383903064178857,14,0,-0.26610479489956596,10.28977995104286,62.03633569433561,7.853509650439856,7.119743272704542,95.37884759612504,0.8803633377502216,0.4940989697576408,0.4679984743617724,61.413537930993215,0.00865518574221101,-0.525141965830892,0.4672496527920439,1.369851187175451,0.1654383800179937,2.1701377689485275,3,0.5406144981725061,-1.5008842835826868,25.298426600455283,5.8930255113489105,39,2,49,5,d,15,4,12,0,3,0,13,5,15,3,2,0
Thu,29.0,12/12/2019 20:00,S Attwell,Brighton,Bournemouth,3-4-1-2,34.781909884978724,315.6009068754861,427.42778053234224,107.83452289734764,221.28376085065577,57.318047983356905,54.37443178861385,0.5004786049857949,16,1,0.3954464533088834,24.2587728155314,56.70946281630715,6.143539577987795,-2.9580249669585346,90.42265312039262,-0.5356212186481217,0.1706310911567927,1.9562735781079232,53.410206658007475,-0.2642956929257525,1.351202421694605,1.3554957728967558,0.8950753248020381,0.6630630483619702,0.465892650469928,2,-0.6011824675341635,0.17918521953452238,8.773094719894937,8.011505751283028,55,4,0,11,w,13,2,5,7,1,0,17,6,4,1,0,0
Sun,27.0,12/13/2019 20:00,S Hooper,Wolves,Burnley,4-2-2-2,41.38681108269691,437.3485521136245,461.12336077811995,55.74507582113171,271.96978924223697,143.95758284545286,42.40109460150205,0.2806965556457213,18,0,-0.14375339059383502,30.420054191910904,36.757686651314145,1.6750288763907024,6.246412095884501,98.17512588922399,0.6993591669304762,0.08460340863498386,0.3363715940160004,51.66836998939695,0.04235827586509704,0.7791119666494767,1.737393739719908,0.2990779960240002,1.6425164468761697,0.2930155117003954,2,1.3031679588792067,-0.13758016833896602,14.74232275383161,22.711577002470115,18,1,21,28,l,12,5,17,6,0,0,9,0,12,2,3,0
Thu,21.0,02/24/2020 20:00,M Atkinson,Aston Villa,Watford,4-3-3,70.0,466.69356600599525,177.13789541945877,104.29392087104966,362.4292374616482,106.73078000846205,36.22655159398909,0.6289263553781768,16,0,-0.35394699111181094,25.10475054956649,61.66085489299195,15.175284284446397,3.0875103156937658,40.840683072703925,0.3486938494513221,0.603132724409388,1.0062535402186679,24.238663452669307,-0.37035253182273314,0.21773557460065307,-0.8140543965708733,0.8349421849856479,0.4862014848500579,1.3944288187239675,2,1.8804564957036902,1.0880925039995275,5.872298653860489,10.02480064269832,15,0,29,11,l,18,4,11,6,1,0,5,6,12,4,1,0
Sun,28.0,11/30/2019 20:00,P Bankes,Southampton,Brighton,4-4-2,46.00290921253563,518.1215405255551,463.6040399773374,75.43784888497198,392.54042343177593,103.94848001784601,24.831658724694577,0.6320609024537824,10,0,0.1473177360709643,39.156073366050045,50.46779293299343,5.103967272209644,2.6240009886247964,100.0,0.6585728727002904,-0.020774677007103795,-0.0889106454473595,38.97346355044265,0.15717752433467658,1.0344969351041635,1.3228738647611316,1.3840849376777078,2.0259904182800668,0.7510767524070662,1,1.5369949039729554,0.766662223995311,-1.4085358748600676,13.914290149813239,10,1,1,32,d,15,3,3,2,2,0,17,1,6,8,1,0
Sun,6.0,11/07/2019 20:00,S Scott,Wolves,Southampton,4-1-4-1,50.77972269542725,612.5563288423775,498.2564029493607,115.3409388414717,457.02287250935495,68.84839274725613,52.90879111306984,0.17851262714056645,12,1,0.6104256019563407,15.880252430241152,68.98930837807362,5.717582924999785,12.39262763531843,67.54167668307997,-0.13445225016205692,0.4390510579150273,0.05507473681663244,46.24264329346856,-0.13014285540262027,1.5638074870919023,2.5227761663392725,1.8612489868368436,0.7255224415012411,1.0771083852907442,1,2.190679161288207,-1.175819683664385,14.981244972374572,9.892669548527818,29,0,8,35,w,11,8,15,9,1,0,12,7,15,0,3,0
Wed,25.0,12/12/2019 20:00,O Langford,Liverpool,Chelsea,4-4-1-1,70.0,428.9825511589923,292.7585840710291,163.5150731666724,326.9826223041283,137.54683440470077,64.48513821552984,0.4649824978561369,25,0,-0.09164104446685312,1.3278076032578596,68.95749754212513,4.578484027428528,10.46146245973087,36.327600113832595,0.21430935935312495,0.13733017335645217,0.6207973280319465,45.75286946649542,-0.1714049690124367,1.6965885892262107,1.6907205805059526,0.3609091466927641,1.8073151882076792,2.1580116216170007,0,0.8173910776407347,0.12601682204783626,4.435023157168877,10.429049773766065,0,0,12,29,w,7,5,10,5,1,0,6,6,11,8,2,0
Mon,3.0,12/20/2019 20:00,S Hooper,Burnley,Watford,3-5-2,39.35770206381807,210.89178942056918,373.16940951469223,64.32069308130949,153.29088470132467,84.97327983724952,28.947260447109095,0.1820150298686125,11,0,0.2266164360411508,22.094075344383647,71.74653999788777,11.131770403253455,7.42959982214421,59.36938457266277,-0.006129525001426939,0.07960633005973865,2.260187912396964,56.316619211155874,0.2435134536852653,1.897868587073129,2.4373412958795133,0.6023320475516789,1.5947544811836627,1.2964283461292911,4,1.5982218819989504,0.2715328750654969,14.105144753568418,20.15684203207493,15,3,30,7,w,20,5,8,9,2,0,13,4,11,1,1,0
Tue,11.0,12/08/2019 20:00,C Pawson,Burnley,West Ham,4-4-2,53.44968360958387,570.1769124515909,270.6188913861711,166.0127439045262,611.948681890454,96.42155208979086,32.50596104498173,0.2061677913293637,18,0,-0.36248848421951485,29.027138141425006,65.53225069096233,10.212815899659695,7.149030662246331,57.038834386797895,-0.5302649043976297,0.05529475182912846,-0.2584717265832204,53.18958619504073,-0.16774906431325096,1.0597438457322492,0.8800286760426134,0.8822863520309452,0.0387671802791707,0.843982176239591,1,2.173194866864902,1.1271550878949181,3.0280484766793023,9.275679237786624,19,2,13,23,w,17,3,15,4,3,0,5,5,12,7,1,0
